"Cell_Line","Compound_ID","Category","Dist","ID"
"786-0","Amidopyrine","analgesic agent",1.30678265655607,"2021018041_16-18"
"786-0","Cinchophen","analgesic agent",1.16307483221157,"2021018042_1-12"
"786-0","Abiraterone Acetate","androgen biosynthesis inhibitor",1.23701765248352,"2021018040_15-21; 2021018062_6-14"
"786-0","Dihydrotestosterone(DHT)","androgen receptor agonist",1.55961326193637,"2021018059_6-20"
"786-0","Androsterone","androgen receptor agonist",1.51501961100054,"2021018061_6-14"
"786-0","Testosterone Enanthate","androgen receptor agonist",0.928789741237154,"2021018058_13-15"
"786-0","Ligandrol (LGD-4033. VK-5211)","androgen receptor antagonist",1.53326195637946,"2021018063_5-17"
"786-0","Mesterolone","androgen receptor antagonist",1.39920382686278,"2021018058_16-19"
"786-0","Enzalutamide (MDV3100)","androgen receptor antagonist",1.33982443785422,"2021018038_2-7; 2021018055_8-7"
"786-0","Chlormadinone acetate","androgen receptor antagonist",1.28405511390454,"2021018059_7-14"
"786-0","Eugenol","androgen receptor antagonist",0.993497563756031,"2021018059_4-14"
"786-0","Cyproterone Acetate","androgen receptor antagonist",0.884382534302241,"2021018039_2-16; 2021018056_5-6"
"786-0","Trenbolone acetate","androgen receptor antagonist",0.869915572021097,"2021018059_8-22"
"786-0","Darolutamide (ODM-201)","androgen receptor antagonist",0.848239856617644,"2021018062_5-7"
"786-0","Nilutamide","androgen receptor antagonist",0.810695828807132,"2021018060_11-5"
"786-0","Drostanolone Propionate","androgen receptor antagonist",0.797794824617424,"2021018059_6-22"
"786-0","Flutamide","androgen receptor antagonist",0.567448727817235,"2021018039_2-19; 2021018056_10-9"
"786-0","Apalutamide?(ARN-509)","androgen receptor antagonist",0.543619153802232,"2021018041_11-18; 2021018057_3-12"
"786-0","Bicalutamide","androgen receptor antagonist",0.538829748827535,"2021018038_13-16; 2021018055_1-19"
"786-0","MK-2866 (GTx-024)","androgen receptor modulator",1.55578699089325,"2021018038_5-14; 2021018055_1-17"
"786-0","AZD3514","androgen receptor modulator",1.53687719693917,"2021018042_8-13"
"786-0","Andarine","androgen receptor modulator",1.44730271812076,"2021018038_11-6"
"786-0","Galeterone","androgen receptor modulator",0.607430674719134,"2021018041_9-12"
"786-0","DMXAA (Vadimezan)","angiogenesis inhibitor",2.32517364250851,"2021018039_5-9"
"786-0","E7820","angiogenesis inhibitor",1.84434723172676,"2021018063_15-21"
"786-0","Thiabendazole","angiogenesis inhibitor",1.11055966856977,"2021018039_1-20; 2021018056_5-7"
"786-0","Trans-Tranilast","angiogenesis inhibitor",1.10302625665907,"2021018038_10-14; 2021018055_1-12; 2021018061_7-14"
"786-0","Sinomenine","angiogenesis inhibitor",0.635457747271015,"2021018040_9-22; 2021018056_12-22"
"786-0","Aloin","angiogenesis inhibitor",0.6124632621488,"2021018040_8-3; 2021018057_13-3"
"786-0","PD123319","angiotensin antagonist",0.675853694407643,"2021018042_2-19"
"786-0","Diminazene Aceturate","angiotensin converting enzyme activator",0.663149577919274,"2021018042_9-17; 2021018058_16-8"
"786-0","Trandolapril","angiotensin converting enzyme inhibitor",1.34266982261013,"2021018063_15-9"
"786-0","Lisinopril dihydrate","angiotensin converting enzyme inhibitor",1.21200806392121,"2021018064_13-11"
"786-0","Quinapril HCl","angiotensin converting enzyme inhibitor",1.06910965791863,"2021018040_12-18; 2021018057_4-13"
"786-0","Delapril Hydrochloride","angiotensin converting enzyme inhibitor",1.01234272159125,"2021018061_4-19"
"786-0","Enalapril Maleate","angiotensin converting enzyme inhibitor",0.951418873683682,"2021018043_3-18; 2021018056_6-13"
"786-0","Benazepril","angiotensin converting enzyme inhibitor",0.897173659927497,"2021018038_16-11; 2021018055_12-11; 2021018062_10-20"
"786-0","Enalaprilat Dihydrate","angiotensin converting enzyme inhibitor",0.819363854877983,"2021018039_9-6; 2021018055_12-14"
"786-0","Moexipril HCl","angiotensin converting enzyme inhibitor",0.761392808647468,"2021018039_16-20; 2021018056_7-12"
"786-0","Captopril","angiotensin converting enzyme inhibitor",0.582103902942615,"2021018039_14-16; 2021018056_15-6"
"786-0","Ramipril","angiotensin converting enzyme inhibitor",0.550554428387085,"2021018039_10-3; 2021018056_7-15"
"786-0","Temocapril HCl","angiotensin converting enzyme inhibitor",0.49651324318634,"2021018043_9-20; 2021018056_1-16; 2021018063_12-7"
"786-0","Olmesartan Medoxomil","angiotensin receptor antagonist",1.81960986732168,"2021018039_5-17; 2021018055_12-4"
"786-0","Angiotensin II human Acetate","angiotensin receptor antagonist",1.6778168027963,"2021018064_3-20"
"786-0","Perindopril Erbumine","angiotensin receptor antagonist",1.38689291399778,"2021018064_5-7"
"786-0","Olmesartan","angiotensin receptor antagonist",1.21532782518268,"2021018061_9-19"
"786-0","Fosinopril Sodium","angiotensin receptor antagonist",1.19793792637027,"2021018064_15-11"
"786-0","Cilazapril Monohydrate","angiotensin receptor antagonist",1.13701812215854,"2021018039_4-22"
"786-0","Valsartan","angiotensin receptor antagonist",1.05202495883692,"2021018039_10-15; 2021018056_4-7"
"786-0","Candesartan","angiotensin receptor antagonist",0.891936827017258,"2021018039_7-15; 2021018055_4-4"
"786-0","Telmisartan","angiotensin receptor antagonist",0.883883855202563,"2021018039_15-18; 2021018056_3-7"
"786-0","Losartan Potassium (DuP 753)","angiotensin receptor antagonist",0.862729173258593,"2021018043_3-10; 2021018055_14-19; 2021018060_6-15"
"786-0","Sacubitril/valsartan (LCZ696)","angiotensin receptor antagonist",0.857705959317545,"2021018062_9-11"
"786-0","Zofenopril calcium","angiotensin receptor antagonist",0.853692656450312,"2021018065_9-21"
"786-0","Fimasartan","angiotensin receptor antagonist",0.830806671742559,"2021018060_15-19"
"786-0","Azilsartan","angiotensin receptor antagonist",0.794836093337559,"2021018041_2-21; 2021018057_15-20"
"786-0","Azilsartan Medoxomil","angiotensin receptor antagonist",0.606479260399379,"2021018041_16-21; 2021018057_11-22"
"786-0","Candesartan Cilexetil","angiotensin receptor antagonist",0.602888278609796,"2021018039_10-14; 2021018056_13-4"
"786-0","Irbesartan","angiotensin receptor antagonist",0.490826364491349,"2021018039_13-3; 2021018065_1-5"
"786-0","Eprosartan Mesylate","angiotensin receptor antagonist",0.482130646410397,"2021018042_7-17; 2021018058_14-8"
"786-0","Imidapril HCl","angiotensin receptor antagonist",0.452201497594696,"2021018040_5-3; 2021018056_15-16"
"786-0","Albendazole Oxide","anthelmintic agent",0.623388847152588,"2021018039_2-9; 2021018056_15-19"
"786-0","Oxfendazole","anthelmintic agent",0.605375954146046,"2021018039_8-7; 2021018056_5-19"
"786-0","Praziquantel","anthelmintic agent",0.552982984044887,"2021018039_15-10; 2021018055_6-20"
"786-0","Albendazole","anthelmintic agent, tubulin polymerization inhibitor",2.22777274002113,"2021018043_13-14; 2021018055_2-12"
"786-0","Betamethasone Dipropionate","anti-inflammatory agent",1.68240164070372,"2021018055_16-18"
"786-0","Bromisoval","anti-inflammatory agent",1.54551289533288,"2021018060_10-4"
"786-0","Leonurine","anti-inflammatory agent",1.20721432661148,"2021018058_4-15"
"786-0","Dapansutrile (OLT1177)","anti-inflammatory agent",0.948088948061221,"2021018063_10-11"
"786-0","Diroximel Fumarete","anti-inflammatory agent",0.818052975019557,"2021018063_15-3"
"786-0","Salicin","anti-inflammatory agent",0.787878012674786,"2021018040_11-20; 2021018056_4-22"
"786-0","Madecassoside","anti-inflammatory agent",0.76076638137521,"2021018058_14-9"
"786-0","Paeonol","anti-inflammatory agent",0.725696603483293,"2021018040_9-18; 2021018056_6-20"
"786-0","Oxaceprol","anti-inflammatory agent",0.696045079932035,"2021018058_7-8"
"786-0","Tanshinone I","anti-inflammatory agent, AP inhibitor, interleukin inhibitor",0.682534381717821,"2021018043_2-3; 2021018056_16-22"
"786-0","Tanshinone IIA","anti-inflammatory agent, interleukin inhibitor",0.915456668793431,"2021018043_4-3; 2021018057_1-3"
"786-0","Pentamidine","anti-pneumocystis agent",1.54478837284423,"2021018041_4-22"
"786-0","Propafenone HCl","antiarrhythmic",1.32084353604639,"2021018040_4-4; 2021018057_7-19"
"786-0","Hydroquinidine","antiarrhythmic",0.752273280598744,"2021018059_2-6"
"786-0","Latamoxef sodium","antibacterial",1.54875873130086,"2021018064_13-20"
"786-0","Sultamicillin","antibacterial",1.47724533820326,"2021018060_8-18"
"786-0","Gamithromycin","antibacterial",1.26677828087234,"2021018060_10-6"
"786-0","Triclosan","antibacterial agent",0.697102351416758,"2021018059_15-4"
"786-0","LTX-315","anticancer agent",4.67935004925403,"2021018064_7-14"
"786-0","COTI-2","anticancer agent",3.02395866576985,"2021018062_8-21"
"786-0","Aloe-emodin","anticancer agent",1.10378529623829,"2021018040_1-4"
"786-0","Lenalidomide (CC-5013)","anticancer agent",0.898949652104366,"2021018038_15-5; 2021018055_15-5"
"786-0","Dichlorophene","anticestodal agent",0.835778889918257,"2021018061_14-17"
"786-0","Linalool","anticonvulsant",1.64732110592436,"2021018060_5-19"
"786-0","6-Methoxy-2-naphthoic acid","anticonvulsant",0.862260115823149,"2021018060_8-4"
"786-0","Paeoniflorin","anticonvulsant",0.441563617441816,"2021018040_8-11; 2021018057_13-7"
"786-0","Thonzylamine","antihistamine",1.16243746913563,"2021018063_1-11"
"786-0","Hydroxyzine 2HCl","antihistamine",0.752373721343508,"2021018042_1-3; 2021018058_5-14"
"786-0","Antazoline HCl","antihistamine",0.738933127747143,"2021018042_1-14; 2021018062_6-16"
"786-0","Ozenoxacin","antiinfective drug",1.31337281943887,"2021018063_15-19"
"786-0","Astragaloside A","antiinflammatory agent",4.04025846479049,"2021018040_16-11"
"786-0","Chloroquine Phosphate","antimalarial agent",3.75126695292135,"2021018064_12-9"
"786-0","Hydroxychloroquine Sulfate","antimalarial agent",3.48610529493381,"2021018064_16-13"
"786-0","Piperaquine phosphate","antimalarial agent",1.6054549693415,"2021018066_11-5"
"786-0","Lumefantrine","antimalarial agent",1.18172964535375,"2021018058_9-21"
"786-0","Xanthone","antimalarial agent",1.01236508919422,"2021018040_2-3"
"786-0","Artemether","antimalarial agent",0.699083644683943,"2021018040_11-4; 2021018056_2-10"
"786-0","Mitotane","antineoplastic agent",0.91441375048876,"2021018039_3-18; 2021018056_7-5"
"786-0","Glutathione","antioxidant",1.5326969403494,"2021018064_14-15"
"786-0","Taurine","antioxidant",1.51288370679683,"2021018064_9-11"
"786-0","Tocofersolan","antioxidant",1.46899697169713,"2021018061_1-19"
"786-0","Timonacic","antioxidant",1.39901244897529,"2021018064_4-21"
"786-0","Liquiritin","antioxidant",1.08198998213704,"2021018058_8-19"
"786-0","Ferulic Acid","antioxidant",0.972296866280784,"2021018040_11-10; 2021018056_8-14"
"786-0","Ethoxyquin","antioxidant",0.945934306049215,"2021018060_4-12"
"786-0","Troxerutin","antioxidant",0.930685493402137,"2021018043_12-3; 2021018057_5-3"
"786-0","lutein","antioxidant",0.910305423653321,"2021018060_10-21"
"786-0","Isoquercitrin","antioxidant",0.867835911177421,"2021018058_12-9"
"786-0","Chlorogenic Acid","antioxidant",0.700700745887225,"2021018040_15-6; 2021018056_16-10"
"786-0","(±)-α-Tocopherol","antioxidant",0.673205309792464,"2021018061_13-22"
"786-0","Mesna","antioxidant",0.584741281375249,"2021018039_9-18; 2021018056_13-5"
"786-0","Daidzin","antioxidant",0.569659128313984,"2021018056_12-12"
"786-0","Esculin","antioxidant",0.354127759618076,"2021018043_15-22; 2021018056_8-8"
"786-0","Buparvaquone","antiprotozoal agent",1.17275369671229,"2021018060_11-19"
"786-0","Ethopabate","antiprotozoal agent",1.04282560248029,"2021018058_1-15"
"786-0","Diclazuril","antiprotozoal agent",0.921587698650246,"2021018039_12-12; 2021018056_1-4"
"786-0","Broxyquinoline","antiprotozoal agent",0.740369120309256,"2021018042_9-12; 2021018059_5-3"
"786-0","Toltrazuril","antiprotozoal agent",0.694470132160248,"2021018042_9-5; 2021018058_13-16"
"786-0","Tinidazole","antiprotozoal agent",0.602341727512718,"2021018042_11-9; 2021018058_5-22"
"786-0","Ornidazole","antiprotozoal agent",0.599142112154257,"2021018041_4-8; 2021018057_2-10"
"786-0","Ronidazole","antiprotozoal agent",0.594863557853997,"2021018042_3-9; 2021018058_13-20"
"786-0","Diiodohydroxyquinoline","antiseptic",1.24318854213161,"2021018059_1-10"
"786-0","Alibendol","antispasmodic",2.24342402914184,"2021018039_6-21"
"786-0","Chromocarb","antispasmodic",0.961543020152903,"2021018042_3-16; 2021018059_9-5"
"786-0","Methimazole","antithyroid agent",0.726371193251819,"2021018039_15-17; 2021018055_6-6"
"786-0","Carbimazole","antithyroid agent",0.470494257334266,"2021018042_15-5; 2021018058_5-18"
"786-0","10-Deacetylbaccatin-III","antitumor agent",1.77895956275744,"2021018040_6-11"
"786-0","Octodrine (2-Amino-6-methylheptan)","antitumor agent",1.17617045483342,"2021018063_11-11"
"786-0","Benproperine phosphate","antitussive",1.68531605390467,"2021018060_7-18"
"786-0","Cloperastine hydrochloride","antitussive",0.838501842187238,"2021018061_9-3"
"786-0","Levodropropizine","antitussive",0.786131917270986,"2021018042_13-21; 2021018058_2-14"
"786-0","Dropropizine","antitussive",0.778563314357591,"2021018043_8-17; 2021018058_8-14"
"786-0","Velpatasvir","antiviral",1.15329069279528,"2021018058_9-17"
"786-0","Moroxydine HCl","antiviral",1.12756253201812,"2021018040_12-21; 2021018057_3-17"
"786-0","Vidarabine monohydrate","antiviral",0.734138080978857,"2021018039_2-3; 2021018056_11-13; 2021018060_15-22"
"786-0","Ribavirin","antiviral",0.548053648548837,"2021018040_10-4; 2021018057_15-19"
"786-0","Apabetalone (RVX-208)","apolipoprotein expression enhancer",0.944956018180547,"2021018042_12-18; 2021018061_12-22; 2021018067_7-10"
"786-0","Sanguinarine chloride","apoptosis stimulant",5.31518884904995,"2021018060_6-22; 2021018062_5-10"
"786-0","Dioscin","apoptosis stimulant",1.7517135365328,"2021018040_16-3"
"786-0","AT406 (SM-406)","apoptosis stimulant",1.45204403833406,"2021018057_9-4"
"786-0","Tasisulam","apoptosis stimulant",1.38239952539436,"2021018042_12-20"
"786-0","Taurolidine","apoptosis stimulant",1.33193010778135,"2021018060_3-15"
"786-0","Asiatic Acid","apoptosis stimulant",0.998190987179667,"2021018040_15-4"
"786-0","Perillyl alcohol","apoptosis stimulant, farnesyltransferase inhibitor",0.889246282678148,"2021018058_10-11"
"786-0","Golgicide A","ARF inhibitor",0.736286717749659,"2021018042_2-16"
"786-0","Letrozole","aromatase inhibitor",2.27277345753197,"2021018038_2-5; 2021018055_12-5"
"786-0","Fadrozole","aromatase inhibitor",1.22329976179922,"2021018063_6-7"
"786-0","Exemestane","aromatase inhibitor",0.905406297103327,"2021018038_9-18; 2021018055_9-19"
"786-0","Anastrozole","aromatase inhibitor",0.690324947592362,"2021018038_9-16; 2021018055_13-17"
"786-0","Formestane","aromatase inhibitor",0.68360437099414,"2021018040_11-15; 2021018056_12-4"
"786-0","Naringenin","aromatase inhibitor, TRPV antagonist",0.876779101515622,"2021018040_14-7"
"786-0","Carbidopa","aromatic L-amino acid decarboxylase inhibitor",0.692119701379484,"2021018039_8-15; 2021018056_2-7"
"786-0","Diosmetin","aryl hydrocarbon receptor agonist",1.56658219519218,"2021018040_2-5; 2021018057_3-5"
"786-0","StemRegenin 1 (SR1)","aryl hydrocarbon receptor antagonist",0.932313062776527,"2021018041_5-22"
"786-0","sulforaphane","aryl hydrocarbon receptor antagonist, anticancer agent",1.72531873477897,"2021018061_15-6"
"786-0","Probucol","atherogenesis inhibitor",0.374633177172749,"2021018040_15-3; 2021018056_11-18"
"786-0","Hyodeoxycholic acid (HDCA)","atherosclerosis formation inhibitor",0.643930746729217,"2021018040_11-12; 2021018056_4-16"
"786-0","KU-60019","ATM kinase inhibitor",1.1559524311624,"2021018039_11-13"
"786-0","KU-55933 (ATM Kinase Inhibitor)","ATM kinase inhibitor",1.00235297285168,"2021018038_13-17"
"786-0","Acetohexamide","ATP channel blocker",0.929582078958198,"2021018061_4-17"
"786-0","Tolbutamide","ATP channel blocker",0.681781487785319,"2021018040_2-15; 2021018057_13-9"
"786-0","Chlorpropamide","ATP channel blocker",0.670137231366756,"2021018042_7-6; 2021018058_10-18"
"786-0","Gliclazide","ATP channel blocker, insulin secretagogue",0.92630347849605,"2021018040_6-22; 2021018057_10-15"
"786-0","Chloroxylenol","ATP synthase inhibitor",0.823512272642728,"2021018059_8-21"
"786-0","Moguisteine","ATP-sensitive potassium channel inhibitor",1.10323996762691,"2021018041_6-6; 2021018057_2-8"
"786-0","Digoxin","ATPase inhibitor",6.8987488514865,"2021018059_3-21"
"786-0","Lanatoside C","ATPase inhibitor",6.07521653658281,"2021018061_7-15"
"786-0","NMS-873","ATPase inhibitor",3.55429999302633,"2021018042_4-18"
"786-0","Ouabain","ATPase inhibitor",3.48091527678486,"2021018043_2-15; 2021018058_1-12"
"786-0","Saikosaponin D","ATPase inhibitor",2.44860699308841,"2021018060_10-22"
"786-0","DBeQ","ATPase inhibitor",1.97673377254863,"2021018042_8-10"
"786-0","Oligomycin A","ATPase inhibitor",1.80695710634249,"2021018038_8-22"
"786-0","BTB06584","ATPase inhibitor",1.76652511832493,"2021018043_1-7"
"786-0","Esomeprazole Sodium","ATPase inhibitor",1.75917595731001,"2021018040_1-21"
"786-0","Omeprazole","ATPase inhibitor",1.74598073824452,"2021018038_2-8; 2021018055_13-4"
"786-0","Bedaquiline","ATPase inhibitor",1.63002575716131,"2021018060_11-9; 2021018061_12-3"
"786-0","(-)-Blebbistatin","ATPase inhibitor",1.29654655016424,"2021018042_4-19"
"786-0","Pantoprazole","ATPase inhibitor",1.16991284347924,"2021018056_11-16"
"786-0","Esomeprazole sodium","ATPase inhibitor",0.92525360315004,"2021018056_12-6"
"786-0","Dexlansoprazole","ATPase inhibitor",0.890584454973122,"2021018042_1-17; 2021018058_8-8"
"786-0","Lansoprazole","ATPase inhibitor",0.870296089038302,"2021018038_12-21; 2021018055_6-19"
"786-0","Rabeprazole","ATPase inhibitor, gastrin inhibitor",1.51355196327076,"2021018060_9-7"
